947	WS
960	WS
975	WS
995	WS
1007	WS
1034	WS
1077	WS
1080	WS
1082	WS
1228	WS
1305	WS
1318	WS
1329	WS
1372	WS
1398	WS
1415	WS
1450	WS
1502	WS
1528	WS
1605	WS
1632	WS
1640	WS
1653	WS
1710	WS
52	WS
75	WS
99	WS
122	WS
214	WS
229	WS
276	WS
282	WS
416	WS
483	WS
575	WS
612	WS
617	WS
637	WS
759	WS
780	WS
908	WS
945	WS
959	WS
988	WS
1037	WS
1065	WS
1074	WS
1092	WS
1123	WS
1142	WS
1165	WS
1189	WS
1219	WS
1319	WS
1381	WS
1524	WS
1539	WS
1567	WS
1572	WS
1584	WS
1599	WS
37027	WS
2784	WS
2803	WS
2815	WS
2831	WS
2848	WS
2863	WS
2872	WS
37056	WS
2906	WS
2920	WS
2927	WS
2943	WS
2970	WS
3002	WS
3020	WS
3040	WS
3060	WS
3070	WS
3076	WS
3086	WS
3097	WS
3116	WS
3135	WS
37062	WS
37063	WS
37064	WS
37065	WS
37067	WS
37072	WS
37076	WS
37080	WS
2768	WS
2775	WS
2790	WS
2800	WS
2838	WS
2851	WS
2864	WS
37232	WS
2916	WS
2930	WS
2946	WS
2968	WS
2995	WS
3014	WS
3047	WS
3062	WS
3093	WS
3112	WS
3161	WS
37235	WS
3228	WS
3267	WS
3282	WS
3292	WS
3299	WS
3314	WS
3335	WS
37256	WS
37257	WS
2756	WS
2767	WS
2778	WS
2792	WS
2816	WS
2837	WS
2861	WS
2874	WS
2891	WS
2917	WS
2932	WS
2965	WS
2996	WS
3022	WS
3043	WS
3046	WS
3065	WS
3088	WS
3094	WS
3109	WS
3123	WS
3141	WS
3151	WS
3186	WS
3197	WS
3209	WS
3217	WS
3223	WS
3229	WS
3254	WS
3300	WS
3309	WS
3319	WS
3324	WS
3346	WS
3380	WS
3387	WS
3403	WS
3407	WS
3419	WS
3425	WS
3432	WS
3450	WS
3459	WS
3469	WS
3472	WS
3595	WS
3617	WS
3618	WS
3623	WS
3652	WS
3659	WS
3663	WS
3665	WS
3668	WS
3702	WS
3717	WS
3734	WS
3774	WS
3775	WS
3778	WS
3780	WS
3782	WS
3787	WS
3788	WS
3799	WS
3832	WS
3840	WS
3841	WS
3843	WS
3845	WS
3851	WS
3854	WS
3858	WS
3861	WS
3887	WS
3888	WS
3895	WS
3897	WS
3901	WS
3903	WS
3904	WS
3907	WS
3909	WS
3915	WS
3916	WS
3918	WS
3919	WS
3922	WS
37587	WS
37272	WS
3944	WS
3945	WS
3947	WS
3952	WS
3953	WS
3955	WS
3958	WS
3961	WS
3963	WS
3967	WS
3972	WS
3975	WS
3979	WS
37273	WS
37274	WS
3996	WS
3997	WS
4001	WS
4035	WS
4037	WS
4038	WS
4039	WS
4041	WS
4042	WS
4044	WS
4045	WS
4046	WS
4048	WS
4050	WS
4052	WS
4053	WS
4054	WS
4055	WS
4056	WS
4057	WS
4059	WS
2762	WS
2804	WS
2821	WS
37297	WS
2824	WS
2839	WS
2867	WS
2876	WS
2982	WS
2994	WS
3003	WS
3029	WS
3059	WS
3073	WS
3084	WS
3125	WS
3144	WS
37449	WS
3191	WS
3200	WS
3247	WS
3252	WS
3270	WS
3279	WS
3286	WS
3288	WS
3307	WS
3360	WS
3369	WS
3370	WS
3375	WS
3381	WS
3389	WS
3395	WS
3401	WS
3415	WS
3424	WS
3437	WS
3444	WS
3457	WS
3471	WS
3489	WS
3494	WS
3505	WS
3510	WS
3513	WS
3523	WS
3537	WS
3538	WS
3539	WS
3545	WS
3551	WS
37454	WS
37455	WS
37456	WS
37462	WS
5785	WS
5830	WS
10783	WS
11310	WS
11311	WS
11376	WS
6085	WS
6109	WS
6110	WS
6111	WS
6112	WS
6145	WS
6146	WS
6147	WS
6148	WS
6149	WS
6150	WS
6173	WS
6174	WS
6175	WS
6176	WS
6177	WS
6178	WS
6211	WS
6212	WS
6213	WS
6214	WS
6215	WS
6216	WS
6217	WS
6254	WS
6255	WS
6256	WS
6257	WS
6258	WS
6259	WS
6260	WS
6261	WS
6310	WS
6311	WS
6312	WS
6313	WS
6314	WS
6315	WS
6316	WS
6317	WS
6360	WS
6361	WS
6362	WS
6363	WS
6364	WS
6365	WS
6366	WS
6411	WS
6413	WS
6414	WS
6415	WS
6416	WS
6417	WS
6467	WS
6468	WS
6469	WS
6470	WS
6471	WS
6472	WS
6473	WS
6517	WS
6518	WS
6519	WS
6556	WS
6557	WS
6558	WS
6559	WS
6560	WS
6561	WS
6602	WS
6603	WS
6604	WS
6605	WS
12042	WS
12043	WS
12044	WS
12045	WS
12046	WS
12047	WS
12048	WS
12049	WS
12050	WS
12051	WS
12052	WS
12097	WS
12098	WS
12099	WS
12100	WS
12101	WS
12103	WS
12131	WS
12132	WS
12133	WS
12134	WS
12135	WS
12136	WS
12138	WS
12139	WS
12140	WS
12141	WS
12142	WS
12143	WS
12144	WS
12145	WS
12193	WS
12194	WS
12195	WS
12196	WS
12197	WS
12198	WS
12221	WS
12222	WS
12223	WS
12224	WS
12225	WS
12226	WS
12227	WS
12228	WS
12229	WS
12230	WS
12231	WS
12232	WS
12271	WS
12272	WS
12273	WS
12274	WS
12275	WS
12276	WS
12307	WS
12309	WS
12310	WS
12311	WS
12312	WS
12313	WS
12314	WS
12315	WS
12316	WS
12317	WS
12318	WS
12319	WS
12320	WS
12374	WS
12375	WS
12376	WS
12377	WS
12378	WS
12379	WS
12380	WS
12381	WS
12422	WS
12423	WS
12424	WS
12425	WS
12426	WS
12427	WS
12429	WS
12430	WS
12431	WS
12432	WS
12433	WS
12434	WS
12435	WS
12436	WS
12437	WS
12508	WS
12509	WS
12510	WS
12511	WS
12512	WS
12513	WS
12514	WS
12516	WS
12564	WS
12565	WS
12566	WS
12568	WS
12569	WS
12570	WS
12571	WS
12572	WS
12573	WS
12574	WS
12575	WS
12576	WS
12577	WS
12578	WS
12579	WS
12580	WS
12581	WS
12664	WS
12665	WS
12666	WS
12667	WS
12669	WS
12670	WS
12671	WS
12672	WS
12673	WS
12674	WS
12722	WS
12723	WS
12724	WS
12725	WS
12726	WS
12727	WS
12728	WS
12729	WS
12730	WS
12731	WS
12732	WS
12733	WS
12734	WS
12735	WS
12736	WS
12816	WS
12817	WS
12819	WS
12821	WS
12822	WS
12823	WS
12824	WS
12825	WS
12868	WS
12869	WS
12870	WS
12871	WS
12872	WS
12954	WS
12955	WS
12957	WS
12995	WS
12996	WS
12997	WS
12998	WS
12999	WS
13000	WS
13001	WS
13084	WS
13085	WS
13086	WS
13087	WS
13117	WS
13118	WS
13188	WS
13189	WS
13190	WS
13238	WS
13239	WS
13240	WS
13241	WS
13242	WS
13275	WS
13276	WS
13277	WS
13278	WS
13279	WS
13280	WS
13281	WS
13282	WS
13283	WS
13284	WS
13285	WS
13330	WS
13331	WS
13332	WS
13333	WS
13334	WS
5029	WS
5030	WS
5031	WS
5032	WS
5033	WS
5034	WS
5035	WS
5036	WS
5037	WS
5038	WS
5039	WS
5040	WS
5041	WS
5042	WS
5060	WS
5061	WS
5062	WS
5064	WS
5066	WS
5067	WS
5068	WS
5069	WS
5070	WS
5071	WS
5072	WS
5073	WS
5074	WS
5075	WS
5076	WS
5077	WS
5078	WS
5079	WS
5095	WS
5096	WS
5097	WS
5098	WS
5099	WS
5100	WS
5101	WS
5102	WS
5103	WS
5104	WS
5107	WS
5108	WS
5109	WS
5110	WS
5111	WS
5132	WS
5133	WS
5134	WS
5136	WS
5137	WS
5138	WS
5139	WS
5140	WS
5141	WS
5142	WS
5143	WS
5144	WS
5145	WS
5146	WS
5165	WS
5166	WS
5167	WS
5168	WS
5169	WS
5170	WS
5171	WS
5172	WS
5173	WS
5174	WS
5175	WS
5176	WS
5177	WS
5178	WS
5179	WS
5180	WS
5209	WS
5210	WS
5211	WS
5212	WS
5213	WS
5214	WS
5215	WS
5216	WS
5217	WS
5219	WS
5220	WS
5221	WS
5222	WS
5223	WS
5262	WS
5263	WS
5264	WS
5265	WS
5267	WS
5268	WS
5269	WS
5312	WS
5313	WS
5314	WS
5315	WS
5316	WS
5318	WS
5351	WS
5354	WS
5355	WS
5356	WS
5357	WS
5358	WS
5391	WS
5392	WS
5429	WS
5430	WS
5431	WS
5432	WS
5472	WS
5473	WS
5474	WS
5475	WS
5510	WS
5511	WS
5512	WS
5513	WS
5514	WS
5555	WS
5556	WS
5601	WS
5602	WS
5660	WS
5661	WS
5662	WS
9154	WS
9156	WS
9157	WS
9158	WS
9159	WS
9160	WS
9161	WS
9162	WS
9163	WS
9164	WS
9165	WS
9166	WS
9167	WS
9196	WS
9197	WS
9198	WS
9199	WS
9200	WS
9202	WS
9203	WS
9205	WS
9206	WS
9207	WS
9208	WS
9209	WS
9210	WS
9211	WS
9212	WS
9213	WS
9214	WS
9215	WS
9216	WS
9217	WS
9218	WS
9219	WS
9220	WS
9221	WS
9222	WS
9223	WS
9224	WS
9225	WS
9226	WS
9227	WS
9245	WS
9246	WS
9247	WS
9248	WS
9249	WS
9252	WS
9253	WS
9254	WS
9255	WS
9256	WS
9257	WS
9258	WS
9259	WS
9260	WS
9261	WS
9262	WS
9292	WS
9293	WS
9294	WS
9295	WS
9296	WS
9297	WS
9298	WS
9299	WS
9300	WS
9301	WS
9302	WS
9304	WS
9305	WS
9306	WS
9307	WS
9308	WS
9309	WS
9310	WS
9311	WS
9312	WS
9314	WS
9315	WS
9316	WS
9317	WS
9318	WS
9319	WS
9320	WS
9321	WS
9322	WS
9323	WS
9324	WS
9325	WS
9326	WS
9328	WS
9353	WS
9354	WS
9355	WS
9356	WS
9357	WS
9358	WS
9359	WS
9360	WS
9361	WS
9362	WS
9363	WS
9364	WS
9365	WS
9366	WS
9367	WS
9368	WS
9369	WS
9370	WS
9371	WS
9404	WS
9405	WS
9407	WS
9408	WS
9409	WS
9410	WS
9411	WS
9412	WS
9413	WS
9414	WS
9415	WS
9416	WS
9417	WS
9418	WS
9419	WS
9420	WS
9421	WS
9422	WS
9423	WS
9424	WS
9425	WS
9426	WS
9427	WS
9428	WS
9429	WS
9430	WS
9431	WS
9432	WS
9433	WS
9434	WS
9435	WS
9436	WS
9437	WS
9438	WS
9439	WS
9465	WS
9466	WS
9467	WS
9468	WS
9469	WS
9470	WS
9471	WS
9472	WS
9473	WS
9474	WS
9475	WS
9476	WS
9477	WS
9478	WS
9479	WS
9513	WS
9515	WS
9516	WS
9518	WS
9519	WS
9520	WS
9521	WS
9522	WS
9523	WS
9524	WS
9525	WS
9526	WS
9528	WS
9529	WS
9530	WS
9531	WS
9532	WS
9533	WS
9534	WS
9535	WS
9536	WS
9537	WS
9538	WS
9540	WS
9572	WS
9573	WS
9574	WS
9575	WS
9576	WS
9577	WS
9578	WS
9579	WS
9580	WS
9581	WS
9582	WS
9583	WS
9585	WS
9628	WS
9629	WS
9630	WS
9631	WS
9632	WS
9633	WS
9634	WS
9635	WS
9636	WS
9637	WS
9638	WS
9639	WS
9640	WS
9641	WS
9643	WS
9644	WS
9645	WS
9646	WS
9647	WS
9648	WS
9692	WS
9693	WS
9694	WS
9695	WS
9696	WS
9697	WS
9699	WS
9700	WS
9701	WS
9751	WS
9752	WS
9753	WS
9754	WS
9755	WS
9756	WS
9757	WS
9758	WS
9759	WS
9760	WS
9761	WS
9762	WS
9763	WS
9764	WS
9765	WS
9766	WS
9767	WS
9768	WS
9769	WS
9770	WS
9771	WS
9772	WS
9816	WS
9817	WS
9818	WS
9819	WS
9820	WS
9822	WS
9823	WS
9824	WS
9871	WS
9872	WS
9873	WS
9874	WS
9875	WS
9876	WS
9877	WS
9878	WS
9879	WS
9880	WS
9881	WS
9885	WS
9886	WS
9887	WS
9888	WS
9889	WS
9890	WS
9944	WS
9945	WS
9946	WS
9947	WS
9948	WS
9949	WS
9950	WS
9951	WS
9992	WS
9993	WS
9994	WS
9995	WS
9996	WS
9997	WS
9998	WS
9999	WS
10000	WS
10001	WS
10002	WS
10003	WS
10004	WS
10058	WS
10059	WS
10060	WS
10061	WS
10062	WS
10063	WS
10064	WS
10095	WS
10096	WS
10098	WS
10099	WS
10100	WS
10140	WS
10184	WS
10185	WS
10186	WS
10251	WS
10252	WS
10304	WS
10305	WS
10306	WS
10307	WS
10362	WS
10420	WS
10421	WS
10422	WS
10423	WS
10424	WS
10425	WS
10495	WS
10496	WS
10497	WS
10547	WS
10548	WS
10549	WS
10550	WS
10551	WS
10552	WS
10624	WS
10625	WS
10627	WS
10628	WS
10685	WS
10686	WS
10687	WS
10688	WS
10689	WS
10788	WS
10789	WS
10790	WS
10791	WS
10864	WS
10865	WS
10866	WS
10867	WS
10868	WS
10869	WS
10870	WS
10964	WS
10965	WS
10966	WS
10968	WS
10969	WS
11036	WS
11038	WS
11039	WS
4600	WS
4602	WS
4603	WS
4619	WS
4620	WS
4640	WS
4641	WS
4643	WS
4644	WS
4662	WS
4663	WS
4664	WS
4665	WS
4667	WS
4668	WS
4686	WS
4687	WS
4688	WS
4689	WS
4690	WS
4691	WS
4692	WS
4693	WS
4694	WS
4710	WS
4711	WS
4712	WS
4713	WS
4715	WS
4716	WS
4717	WS
4718	WS
4719	WS
4720	WS
4721	WS
4722	WS
4724	WS
4725	WS
4740	WS
4741	WS
4742	WS
4743	WS
4744	WS
4745	WS
4746	WS
4747	WS
4748	WS
4749	WS
4750	WS
4751	WS
4752	WS
4753	WS
4761	WS
4762	WS
4763	WS
4764	WS
4765	WS
4766	WS
4767	WS
4768	WS
4769	WS
4770	WS
4772	WS
4773	WS
4774	WS
4776	WS
4787	WS
4788	WS
4789	WS
4790	WS
4791	WS
4792	WS
4793	WS
4794	WS
4795	WS
4796	WS
4797	WS
4798	WS
4799	WS
4800	WS
4801	WS
4813	WS
4814	WS
4815	WS
4816	WS
4817	WS
4818	WS
4819	WS
4820	WS
4821	WS
4822	WS
4824	WS
4825	WS
4826	WS
4827	WS
4828	WS
4829	WS
4830	WS
4831	WS
4845	WS
4846	WS
4847	WS
4848	WS
4850	WS
4851	WS
4852	WS
4853	WS
4854	WS
4855	WS
4856	WS
4857	WS
4858	WS
4859	WS
4874	WS
4876	WS
4877	WS
4878	WS
4879	WS
4880	WS
4881	WS
4882	WS
4883	WS
4884	WS
4885	WS
4886	WS
4899	WS
4900	WS
4901	WS
4902	WS
4903	WS
4904	WS
4905	WS
4906	WS
4907	WS
4908	WS
4909	WS
4910	WS
4923	WS
4924	WS
4925	WS
4926	WS
4927	WS
4928	WS
4929	WS
4930	WS
4931	WS
4960	WS
5045	WS
5195	WS
5196	WS
5197	WS
8010	WS
8011	WS
8012	WS
8013	WS
8049	WS
8050	WS
8051	WS
8052	WS
8076	WS
8077	WS
8078	WS
8079	WS
8080	WS
8082	WS
8116	WS
8117	WS
8118	WS
8119	WS
8138	WS
8139	WS
8140	WS
8141	WS
8142	WS
8143	WS
8144	WS
8145	WS
8180	WS
8182	WS
8183	WS
8184	WS
8205	WS
8206	WS
8207	WS
8208	WS
8209	WS
8210	WS
8211	WS
8212	WS
8213	WS
8246	WS
8247	WS
8248	WS
8249	WS
8250	WS
8252	WS
8267	WS
8268	WS
8269	WS
8270	WS
8272	WS
8273	WS
8274	WS
8275	WS
8276	WS
8277	WS
8278	WS
8279	WS
8306	WS
8307	WS
8308	WS
8309	WS
8310	WS
8311	WS
8329	WS
8330	WS
8331	WS
8332	WS
8333	WS
8334	WS
8335	WS
8336	WS
8337	WS
8338	WS
8339	WS
8340	WS
8341	WS
8342	WS
8343	WS
8344	WS
8345	WS
8346	WS
8372	WS
8373	WS
8374	WS
8375	WS
8377	WS
8378	WS
8379	WS
8380	WS
8381	WS
8396	WS
8397	WS
8398	WS
8399	WS
8400	WS
8401	WS
8402	WS
8403	WS
